(26336.0, 4300, 2600, 164),
(28615.0, 4300, 2600, 165),
(22681.0, 4300, 2600, 168),
(26391.0, 4300, 2600, 169),
(22662.0, 4300, 2600, 170),
(26574.0, 4300, 2600, 171),
(22681.0, 4300, 2600, 172),
(38852.5, 4300, 2600, 173),
(26584.0, 4300, 2600, 176),
(22665.0, 4300, 2600, 177),
(26580.0, 4300, 2600, 178),
(38863.5, 4300, 2600, 179),
(26582.0, 4300, 2600, 180),
(22661.0, 4300, 2600, 181),
(26578.0, 4300, 2600, 182),
(38866.5, 4300, 2600, 186),
(38867.25, 4300, 2600, 187),
(26574.0, 4300, 2600, 188),
