<Offset into main = 5537>
<Offset to target instruction = 111098>
<Difference = 111098 - 5537 = 105561>
<Return out of main; trigger lower = 111230>

0 34 0x00000000 0xf14020f3 M csrrs         x1, mhartid, x0
19763 77564 0x00000b94 0x0037c683 M lbu           x13, 13(x15)
19764 77569 0x00000b98 0xfec44783 M lbu           x15, -17(x8)
19765 77571 0x00000b9c 0x00078713 M addi          x14, x0, 0
19766 77576 0x00000ba0 0xfed44783 M lbu           x15, -17(x8)
19767 77578 0x00000ba4 0x00f747b3 M xor           x15, x15, x14
19768 77580 0x00000ba8 0x0ff7f713 M andi          x14, x31, 255
19769 77585 0x00000bac 0xfef44783 M lbu           x15, -17(x8)
19770 77587 0x00000bb0 0x00e6c733 M xor           x14, x14, x13
19771 77589 0x00000bb4 0x0ff77713 M andi          x14, x31, 255
19772 77594 0x00000bb8 0xfdc42683 M lw            x13, -51(x8)
19773 77597 0x00000bbc 0x00279793 M slli          x15, x2, 2
19774 77599 0x00000bc0 0x00f687b3 M add           x15, x15, x13
19775 77605 0x00000bc4 0x00e781a3 M sb            x15, 3(x14)
19776 77610 0x00000bc8 0xfef44783 M lbu           x15, -17(x8)
19777 77612 0x00000bcc 0x00178793 M addi          x15, x1, 1
19778 77618 0x00000bd0 0xfef407a3 M sb            x8, -17(x15)
19779 77623 0x00000bd4 0xfef44703 M lbu           x14, -18(x8)
19780 77625 0x00000bd8 0x00300793 M addi          x15, x3, 3
19781 77628 0x00000bdc 0xd4e7fee3 M bgeu          x14, x15, -675
19782 77630 0x00000be0 0x00000013 M addi          x0, x0, 0
19783 77632 0x00000be4 0x00000013 M addi          x0, x0, 0
19784 77637 0x00000be8 0x02c12083 M lw            x1, 33(x2)
19785 77642 0x00000bec 0x02812403 M lw            x8, 40(x2)
19786 77644 0x00000bf0 0x03010113 M addi          x2, x16, 48
19787 77648 0x00000bf4 0x00008067 M jalr          x0, x0, 0
19788 77655 0x00000c48 0xfef44783 M lbu           x15, -17(x8)
19789 77660 0x00000c4c 0xfd842603 M lw            x12, -52(x8)
19790 77665 0x00000c50 0xfdc42583 M lw            x11, -53(x8)
19791 77667 0x00000c54 0x00078513 M addi          x10, x0, 0
19792 77671 0x00000c58 0x9a5ff0ef M jal           x1, -1628
19793 77675 0x000005fc 0xfd010113 M addi          x2, x16, -48
19794 77681 0x00000600 0x02112623 M sw            x2, 44(x1)
19795 77687 0x00000604 0x02812423 M sw            x2, 40(x8)
19796 77689 0x00000608 0x03010413 M addi          x8, x16, 48
19797 77691 0x0000060c 0x00050793 M addi          x15, x0, 0
19798 77697 0x00000610 0xfcb42c23 M sw            x8, -40(x11)
19799 77703 0x00000614 0xfcc42a23 M sw            x8, -44(x12)
19800 77709 0x00000618 0xfcf40fa3 M sb            x8, -33(x15)
19801 77715 0x0000061c 0xfe0407a3 M sb            x8, -17(x0)
19802 77719 0x00000620 0x09c0006f M jal           x0, 156
19803 77726 0x000006bc 0xfef44703 M lbu           x14, -18(x8)
19804 77728 0x000006c0 0x00300793 M addi          x15, x3, 3
19805 77732 0x000006c4 0xf6e7f0e3 M bgeu          x14, x15, -159
19806 77740 0x00000624 0xfe040723 M sb            x8, -18(x0)
19807 77744 0x00000628 0x07c0006f M jal           x0, 124
19808 77751 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19809 77753 0x000006a8 0x00300793 M addi          x15, x3, 3
19810 77757 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19811 77764 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
19812 77769 0x00000630 0xfee44783 M lbu           x15, -17(x8)
19813 77774 0x00000634 0xfd842683 M lw            x13, -51(x8)
19814 77777 0x00000638 0x00271713 M slli          x14, x2, 2
19815 77779 0x0000063c 0x00e68733 M add           x14, x14, x13
19816 77781 0x00000640 0x00f707b3 M add           x15, x15, x14
19817 77786 0x00000644 0x0007c603 M lbu           x12, 12(x15)
19818 77791 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
19819 77794 0x0000064c 0x00279713 M slli          x14, x2, 2
19820 77799 0x00000650 0xfef44783 M lbu           x15, -17(x8)
19821 77801 0x00000654 0x00f707b3 M add           x15, x15, x14
19822 77804 0x00000658 0x00279713 M slli          x14, x2, 2
19823 77809 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
19824 77811 0x00000660 0x00f707b3 M add           x15, x15, x14
19825 77813 0x00000664 0x00078713 M addi          x14, x0, 0
19826 77818 0x00000668 0xfd442783 M lw            x15, -49(x8)
19827 77820 0x0000066c 0x00e787b3 M add           x15, x14, x15
19828 77839 0x00000670 0x0007c703 M lbu           x14, 14(x15)
19829 77844 0x00000674 0xfef44683 M lbu           x13, -19(x8)
19830 77849 0x00000678 0xfee44783 M lbu           x15, -17(x8)
19831 77851 0x0000067c 0x00e64733 M xor           x14, x14, x12
19832 77853 0x00000680 0x0ff77713 M andi          x14, x31, 255
19833 77858 0x00000684 0xfd842603 M lw            x12, -52(x8)
19834 77861 0x00000688 0x00269693 M slli          x13, x2, 2
19835 77863 0x0000068c 0x00d606b3 M add           x13, x13, x12
19836 77865 0x00000690 0x00f687b3 M add           x15, x15, x13
19837 77871 0x00000694 0x00e78023 M sb            x15, 0(x14)
19838 77876 0x00000698 0xfee44783 M lbu           x15, -17(x8)
19839 77878 0x0000069c 0x00178793 M addi          x15, x1, 1
19840 77884 0x000006a0 0xfef40723 M sb            x8, -18(x15)
19841 77889 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19842 77891 0x000006a8 0x00300793 M addi          x15, x3, 3
19843 77895 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19844 77902 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
19845 77907 0x00000630 0xfee44783 M lbu           x15, -17(x8)
19846 77912 0x00000634 0xfd842683 M lw            x13, -51(x8)
19847 77915 0x00000638 0x00271713 M slli          x14, x2, 2
19848 77917 0x0000063c 0x00e68733 M add           x14, x14, x13
19849 77919 0x00000640 0x00f707b3 M add           x15, x15, x14
19850 77924 0x00000644 0x0007c603 M lbu           x12, 12(x15)
19851 77929 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
19852 77932 0x0000064c 0x00279713 M slli          x14, x2, 2
19853 77937 0x00000650 0xfef44783 M lbu           x15, -17(x8)
19854 77939 0x00000654 0x00f707b3 M add           x15, x15, x14
19855 77942 0x00000658 0x00279713 M slli          x14, x2, 2
19856 77947 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
19857 77949 0x00000660 0x00f707b3 M add           x15, x15, x14
19858 77951 0x00000664 0x00078713 M addi          x14, x0, 0
19859 77956 0x00000668 0xfd442783 M lw            x15, -49(x8)
19860 77958 0x0000066c 0x00e787b3 M add           x15, x14, x15
19861 77963 0x00000670 0x0007c703 M lbu           x14, 14(x15)
19862 77968 0x00000674 0xfef44683 M lbu           x13, -19(x8)
19863 77973 0x00000678 0xfee44783 M lbu           x15, -17(x8)
19864 77975 0x0000067c 0x00e64733 M xor           x14, x14, x12
19865 77977 0x00000680 0x0ff77713 M andi          x14, x31, 255
19866 77982 0x00000684 0xfd842603 M lw            x12, -52(x8)
19867 77985 0x00000688 0x00269693 M slli          x13, x2, 2
19868 77987 0x0000068c 0x00d606b3 M add           x13, x13, x12
19869 77989 0x00000690 0x00f687b3 M add           x15, x15, x13
19870 77995 0x00000694 0x00e78023 M sb            x15, 0(x14)
19871 78000 0x00000698 0xfee44783 M lbu           x15, -17(x8)
19872 78002 0x0000069c 0x00178793 M addi          x15, x1, 1
19873 78008 0x000006a0 0xfef40723 M sb            x8, -18(x15)
19874 78013 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19875 78015 0x000006a8 0x00300793 M addi          x15, x3, 3
19876 78019 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19877 78026 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
19878 78031 0x00000630 0xfee44783 M lbu           x15, -17(x8)
19879 78036 0x00000634 0xfd842683 M lw            x13, -51(x8)
19880 78039 0x00000638 0x00271713 M slli          x14, x2, 2
19881 78041 0x0000063c 0x00e68733 M add           x14, x14, x13
19882 78043 0x00000640 0x00f707b3 M add           x15, x15, x14
19883 78048 0x00000644 0x0007c603 M lbu           x12, 12(x15)
19884 78053 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
19885 78056 0x0000064c 0x00279713 M slli          x14, x2, 2
19886 78061 0x00000650 0xfef44783 M lbu           x15, -17(x8)
19887 78063 0x00000654 0x00f707b3 M add           x15, x15, x14
19888 78066 0x00000658 0x00279713 M slli          x14, x2, 2
19889 78071 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
19890 78073 0x00000660 0x00f707b3 M add           x15, x15, x14
19891 78075 0x00000664 0x00078713 M addi          x14, x0, 0
19892 78080 0x00000668 0xfd442783 M lw            x15, -49(x8)
19893 78082 0x0000066c 0x00e787b3 M add           x15, x14, x15
19894 78087 0x00000670 0x0007c703 M lbu           x14, 14(x15)
19895 78092 0x00000674 0xfef44683 M lbu           x13, -19(x8)
19896 78097 0x00000678 0xfee44783 M lbu           x15, -17(x8)
19897 78099 0x0000067c 0x00e64733 M xor           x14, x14, x12
19898 78101 0x00000680 0x0ff77713 M andi          x14, x31, 255
19899 78106 0x00000684 0xfd842603 M lw            x12, -52(x8)
19900 78109 0x00000688 0x00269693 M slli          x13, x2, 2
19901 78111 0x0000068c 0x00d606b3 M add           x13, x13, x12
19902 78113 0x00000690 0x00f687b3 M add           x15, x15, x13
19903 78119 0x00000694 0x00e78023 M sb            x15, 0(x14)
19904 78124 0x00000698 0xfee44783 M lbu           x15, -17(x8)
19905 78126 0x0000069c 0x00178793 M addi          x15, x1, 1
19906 78132 0x000006a0 0xfef40723 M sb            x8, -18(x15)
19907 78137 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19908 78139 0x000006a8 0x00300793 M addi          x15, x3, 3
19909 78143 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19910 78150 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
19911 78155 0x00000630 0xfee44783 M lbu           x15, -17(x8)
19912 78160 0x00000634 0xfd842683 M lw            x13, -51(x8)
19913 78163 0x00000638 0x00271713 M slli          x14, x2, 2
19914 78165 0x0000063c 0x00e68733 M add           x14, x14, x13
19915 78167 0x00000640 0x00f707b3 M add           x15, x15, x14
19916 78172 0x00000644 0x0007c603 M lbu           x12, 12(x15)
19917 78177 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
19918 78180 0x0000064c 0x00279713 M slli          x14, x2, 2
19919 78185 0x00000650 0xfef44783 M lbu           x15, -17(x8)
19920 78187 0x00000654 0x00f707b3 M add           x15, x15, x14
19921 78190 0x00000658 0x00279713 M slli          x14, x2, 2
19922 78195 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
19923 78197 0x00000660 0x00f707b3 M add           x15, x15, x14
19924 78199 0x00000664 0x00078713 M addi          x14, x0, 0
19925 78204 0x00000668 0xfd442783 M lw            x15, -49(x8)
19926 78206 0x0000066c 0x00e787b3 M add           x15, x14, x15
19927 78211 0x00000670 0x0007c703 M lbu           x14, 14(x15)
19928 78216 0x00000674 0xfef44683 M lbu           x13, -19(x8)
19929 78221 0x00000678 0xfee44783 M lbu           x15, -17(x8)
19930 78223 0x0000067c 0x00e64733 M xor           x14, x14, x12
19931 78225 0x00000680 0x0ff77713 M andi          x14, x31, 255
19932 78230 0x00000684 0xfd842603 M lw            x12, -52(x8)
19933 78233 0x00000688 0x00269693 M slli          x13, x2, 2
19934 78235 0x0000068c 0x00d606b3 M add           x13, x13, x12
19935 78237 0x00000690 0x00f687b3 M add           x15, x15, x13
19936 78243 0x00000694 0x00e78023 M sb            x15, 0(x14)
19937 78248 0x00000698 0xfee44783 M lbu           x15, -17(x8)
19938 78250 0x0000069c 0x00178793 M addi          x15, x1, 1
19939 78256 0x000006a0 0xfef40723 M sb            x8, -18(x15)
19940 78261 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19941 78263 0x000006a8 0x00300793 M addi          x15, x3, 3
19942 78266 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19943 78271 0x000006b0 0xfef44783 M lbu           x15, -17(x8)
19944 78273 0x000006b4 0x00178793 M addi          x15, x1, 1
19945 78279 0x000006b8 0xfef407a3 M sb            x8, -17(x15)
19946 78284 0x000006bc 0xfef44703 M lbu           x14, -18(x8)
19947 78286 0x000006c0 0x00300793 M addi          x15, x3, 3
19948 78290 0x000006c4 0xf6e7f0e3 M bgeu          x14, x15, -159
19949 78298 0x00000624 0xfe040723 M sb            x8, -18(x0)
19950 78302 0x00000628 0x07c0006f M jal           x0, 124
19951 78309 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19952 78311 0x000006a8 0x00300793 M addi          x15, x3, 3
19953 78315 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19954 78322 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
19955 78327 0x00000630 0xfee44783 M lbu           x15, -17(x8)
19956 78332 0x00000634 0xfd842683 M lw            x13, -51(x8)
19957 78335 0x00000638 0x00271713 M slli          x14, x2, 2
19958 78337 0x0000063c 0x00e68733 M add           x14, x14, x13
19959 78339 0x00000640 0x00f707b3 M add           x15, x15, x14
19960 78344 0x00000644 0x0007c603 M lbu           x12, 12(x15)
19961 78349 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
19962 78352 0x0000064c 0x00279713 M slli          x14, x2, 2
19963 78357 0x00000650 0xfef44783 M lbu           x15, -17(x8)
19964 78359 0x00000654 0x00f707b3 M add           x15, x15, x14
19965 78362 0x00000658 0x00279713 M slli          x14, x2, 2
19966 78367 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
19967 78369 0x00000660 0x00f707b3 M add           x15, x15, x14
19968 78371 0x00000664 0x00078713 M addi          x14, x0, 0
19969 78376 0x00000668 0xfd442783 M lw            x15, -49(x8)
19970 78378 0x0000066c 0x00e787b3 M add           x15, x14, x15
19971 78383 0x00000670 0x0007c703 M lbu           x14, 14(x15)
19972 78388 0x00000674 0xfef44683 M lbu           x13, -19(x8)
19973 78393 0x00000678 0xfee44783 M lbu           x15, -17(x8)
19974 78395 0x0000067c 0x00e64733 M xor           x14, x14, x12
19975 78397 0x00000680 0x0ff77713 M andi          x14, x31, 255
19976 78402 0x00000684 0xfd842603 M lw            x12, -52(x8)
19977 78405 0x00000688 0x00269693 M slli          x13, x2, 2
19978 78407 0x0000068c 0x00d606b3 M add           x13, x13, x12
19979 78409 0x00000690 0x00f687b3 M add           x15, x15, x13
19980 78415 0x00000694 0x00e78023 M sb            x15, 0(x14)
19981 78420 0x00000698 0xfee44783 M lbu           x15, -17(x8)
19982 78422 0x0000069c 0x00178793 M addi          x15, x1, 1
19983 78428 0x000006a0 0xfef40723 M sb            x8, -18(x15)
19984 78433 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
19985 78435 0x000006a8 0x00300793 M addi          x15, x3, 3
19986 78439 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
19987 78446 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
19988 78451 0x00000630 0xfee44783 M lbu           x15, -17(x8)
19989 78456 0x00000634 0xfd842683 M lw            x13, -51(x8)
19990 78459 0x00000638 0x00271713 M slli          x14, x2, 2
19991 78461 0x0000063c 0x00e68733 M add           x14, x14, x13
19992 78463 0x00000640 0x00f707b3 M add           x15, x15, x14
19993 78468 0x00000644 0x0007c603 M lbu           x12, 12(x15)
19994 78473 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
19995 78476 0x0000064c 0x00279713 M slli          x14, x2, 2
19996 78481 0x00000650 0xfef44783 M lbu           x15, -17(x8)
19997 78483 0x00000654 0x00f707b3 M add           x15, x15, x14
19998 78486 0x00000658 0x00279713 M slli          x14, x2, 2
19999 78491 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
20000 78493 0x00000660 0x00f707b3 M add           x15, x15, x14
20001 78495 0x00000664 0x00078713 M addi          x14, x0, 0
20002 78500 0x00000668 0xfd442783 M lw            x15, -49(x8)
20003 78502 0x0000066c 0x00e787b3 M add           x15, x14, x15
20004 78507 0x00000670 0x0007c703 M lbu           x14, 14(x15)
20005 78512 0x00000674 0xfef44683 M lbu           x13, -19(x8)
20006 78517 0x00000678 0xfee44783 M lbu           x15, -17(x8)
20007 78519 0x0000067c 0x00e64733 M xor           x14, x14, x12
20008 78521 0x00000680 0x0ff77713 M andi          x14, x31, 255
20009 78526 0x00000684 0xfd842603 M lw            x12, -52(x8)
20010 78529 0x00000688 0x00269693 M slli          x13, x2, 2
20011 78531 0x0000068c 0x00d606b3 M add           x13, x13, x12
20012 78533 0x00000690 0x00f687b3 M add           x15, x15, x13
20013 78539 0x00000694 0x00e78023 M sb            x15, 0(x14)
20014 78544 0x00000698 0xfee44783 M lbu           x15, -17(x8)
20015 78546 0x0000069c 0x00178793 M addi          x15, x1, 1
20016 78552 0x000006a0 0xfef40723 M sb            x8, -18(x15)
20017 78557 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
20018 78559 0x000006a8 0x00300793 M addi          x15, x3, 3
20019 78563 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
20020 78570 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
20021 78575 0x00000630 0xfee44783 M lbu           x15, -17(x8)
20022 78580 0x00000634 0xfd842683 M lw            x13, -51(x8)
20023 78583 0x00000638 0x00271713 M slli          x14, x2, 2
20024 78585 0x0000063c 0x00e68733 M add           x14, x14, x13
20025 78587 0x00000640 0x00f707b3 M add           x15, x15, x14
20026 78592 0x00000644 0x0007c603 M lbu           x12, 12(x15)
20027 78597 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
20028 78600 0x0000064c 0x00279713 M slli          x14, x2, 2
20029 78605 0x00000650 0xfef44783 M lbu           x15, -17(x8)
20030 78607 0x00000654 0x00f707b3 M add           x15, x15, x14
20031 78610 0x00000658 0x00279713 M slli          x14, x2, 2
20032 78615 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
20033 78617 0x00000660 0x00f707b3 M add           x15, x15, x14
20034 78619 0x00000664 0x00078713 M addi          x14, x0, 0
20035 78624 0x00000668 0xfd442783 M lw            x15, -49(x8)
20036 78626 0x0000066c 0x00e787b3 M add           x15, x14, x15
20037 78631 0x00000670 0x0007c703 M lbu           x14, 14(x15)
20038 78636 0x00000674 0xfef44683 M lbu           x13, -19(x8)
20039 78641 0x00000678 0xfee44783 M lbu           x15, -17(x8)
20040 78643 0x0000067c 0x00e64733 M xor           x14, x14, x12
20041 78645 0x00000680 0x0ff77713 M andi          x14, x31, 255
20042 78650 0x00000684 0xfd842603 M lw            x12, -52(x8)
20043 78653 0x00000688 0x00269693 M slli          x13, x2, 2
20044 78655 0x0000068c 0x00d606b3 M add           x13, x13, x12
20045 78657 0x00000690 0x00f687b3 M add           x15, x15, x13
20046 78663 0x00000694 0x00e78023 M sb            x15, 0(x14)
20047 78668 0x00000698 0xfee44783 M lbu           x15, -17(x8)
20048 78670 0x0000069c 0x00178793 M addi          x15, x1, 1
20049 78676 0x000006a0 0xfef40723 M sb            x8, -18(x15)
20050 78681 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
20051 78683 0x000006a8 0x00300793 M addi          x15, x3, 3
20052 78687 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
20053 78694 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
20054 78699 0x00000630 0xfee44783 M lbu           x15, -17(x8)
20055 78704 0x00000634 0xfd842683 M lw            x13, -51(x8)
20056 78707 0x00000638 0x00271713 M slli          x14, x2, 2
20057 78709 0x0000063c 0x00e68733 M add           x14, x14, x13
20058 78711 0x00000640 0x00f707b3 M add           x15, x15, x14
20059 78716 0x00000644 0x0007c603 M lbu           x12, 12(x15)
20060 78721 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
20061 78724 0x0000064c 0x00279713 M slli          x14, x2, 2
20062 78729 0x00000650 0xfef44783 M lbu           x15, -17(x8)
20063 78731 0x00000654 0x00f707b3 M add           x15, x15, x14
20064 78734 0x00000658 0x00279713 M slli          x14, x2, 2
20065 78739 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
20066 78741 0x00000660 0x00f707b3 M add           x15, x15, x14
20067 78743 0x00000664 0x00078713 M addi          x14, x0, 0
20068 78748 0x00000668 0xfd442783 M lw            x15, -49(x8)
20069 78750 0x0000066c 0x00e787b3 M add           x15, x14, x15
20070 78755 0x00000670 0x0007c703 M lbu           x14, 14(x15)
20071 78760 0x00000674 0xfef44683 M lbu           x13, -19(x8)
20072 78765 0x00000678 0xfee44783 M lbu           x15, -17(x8)
20073 78767 0x0000067c 0x00e64733 M xor           x14, x14, x12
20074 78769 0x00000680 0x0ff77713 M andi          x14, x31, 255
20075 78774 0x00000684 0xfd842603 M lw            x12, -52(x8)
20076 78777 0x00000688 0x00269693 M slli          x13, x2, 2
20077 78779 0x0000068c 0x00d606b3 M add           x13, x13, x12
20078 78781 0x00000690 0x00f687b3 M add           x15, x15, x13
20079 78787 0x00000694 0x00e78023 M sb            x15, 0(x14)
20080 78792 0x00000698 0xfee44783 M lbu           x15, -17(x8)
20081 78794 0x0000069c 0x00178793 M addi          x15, x1, 1
20082 78800 0x000006a0 0xfef40723 M sb            x8, -18(x15)
20083 78805 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
20084 78807 0x000006a8 0x00300793 M addi          x15, x3, 3
20085 78810 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
20086 78815 0x000006b0 0xfef44783 M lbu           x15, -17(x8)
20087 78817 0x000006b4 0x00178793 M addi          x15, x1, 1
20088 78823 0x000006b8 0xfef407a3 M sb            x8, -17(x15)
20089 78828 0x000006bc 0xfef44703 M lbu           x14, -18(x8)
20090 78830 0x000006c0 0x00300793 M addi          x15, x3, 3
20091 78834 0x000006c4 0xf6e7f0e3 M bgeu          x14, x15, -159
20092 78842 0x00000624 0xfe040723 M sb            x8, -18(x0)
20093 78846 0x00000628 0x07c0006f M jal           x0, 124
20094 78853 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
20095 78855 0x000006a8 0x00300793 M addi          x15, x3, 3
20096 78859 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
20097 78866 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
20098 78871 0x00000630 0xfee44783 M lbu           x15, -17(x8)
20099 78876 0x00000634 0xfd842683 M lw            x13, -51(x8)
20100 78879 0x00000638 0x00271713 M slli          x14, x2, 2
20101 78881 0x0000063c 0x00e68733 M add           x14, x14, x13
20102 78883 0x00000640 0x00f707b3 M add           x15, x15, x14
20103 78888 0x00000644 0x0007c603 M lbu           x12, 12(x15)
20104 78893 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
20105 78896 0x0000064c 0x00279713 M slli          x14, x2, 2
20106 78901 0x00000650 0xfef44783 M lbu           x15, -17(x8)
20107 78903 0x00000654 0x00f707b3 M add           x15, x15, x14
20108 78906 0x00000658 0x00279713 M slli          x14, x2, 2
20109 78911 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
20110 78913 0x00000660 0x00f707b3 M add           x15, x15, x14
20111 78915 0x00000664 0x00078713 M addi          x14, x0, 0
20112 78920 0x00000668 0xfd442783 M lw            x15, -49(x8)
20113 78922 0x0000066c 0x00e787b3 M add           x15, x14, x15
20114 78927 0x00000670 0x0007c703 M lbu           x14, 14(x15)
20115 78932 0x00000674 0xfef44683 M lbu           x13, -19(x8)
20116 78937 0x00000678 0xfee44783 M lbu           x15, -17(x8)
20117 78939 0x0000067c 0x00e64733 M xor           x14, x14, x12
20118 78941 0x00000680 0x0ff77713 M andi          x14, x31, 255
20119 78946 0x00000684 0xfd842603 M lw            x12, -52(x8)
20120 78949 0x00000688 0x00269693 M slli          x13, x2, 2
20121 78951 0x0000068c 0x00d606b3 M add           x13, x13, x12
20122 78953 0x00000690 0x00f687b3 M add           x15, x15, x13
20123 78959 0x00000694 0x00e78023 M sb            x15, 0(x14)
20124 78964 0x00000698 0xfee44783 M lbu           x15, -17(x8)
20125 78966 0x0000069c 0x00178793 M addi          x15, x1, 1
20126 78972 0x000006a0 0xfef40723 M sb            x8, -18(x15)
20127 78977 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
20128 78979 0x000006a8 0x00300793 M addi          x15, x3, 3
20129 78983 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
20130 78990 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
20131 78995 0x00000630 0xfee44783 M lbu           x15, -17(x8)
20132 79000 0x00000634 0xfd842683 M lw            x13, -51(x8)
20133 79003 0x00000638 0x00271713 M slli          x14, x2, 2
20134 79005 0x0000063c 0x00e68733 M add           x14, x14, x13
20135 79007 0x00000640 0x00f707b3 M add           x15, x15, x14
20136 79012 0x00000644 0x0007c603 M lbu           x12, 12(x15)
20137 79017 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
20138 79020 0x0000064c 0x00279713 M slli          x14, x2, 2
20139 79025 0x00000650 0xfef44783 M lbu           x15, -17(x8)
20140 79027 0x00000654 0x00f707b3 M add           x15, x15, x14
20141 79030 0x00000658 0x00279713 M slli          x14, x2, 2
20142 79035 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
20143 79037 0x00000660 0x00f707b3 M add           x15, x15, x14
20144 79039 0x00000664 0x00078713 M addi          x14, x0, 0
20145 79044 0x00000668 0xfd442783 M lw            x15, -49(x8)
20146 79046 0x0000066c 0x00e787b3 M add           x15, x14, x15
20147 79051 0x00000670 0x0007c703 M lbu           x14, 14(x15)
20148 79056 0x00000674 0xfef44683 M lbu           x13, -19(x8)
20149 79061 0x00000678 0xfee44783 M lbu           x15, -17(x8)
20150 79063 0x0000067c 0x00e64733 M xor           x14, x14, x12
20151 79065 0x00000680 0x0ff77713 M andi          x14, x31, 255
20152 79070 0x00000684 0xfd842603 M lw            x12, -52(x8)
20153 79073 0x00000688 0x00269693 M slli          x13, x2, 2
20154 79075 0x0000068c 0x00d606b3 M add           x13, x13, x12
20155 79077 0x00000690 0x00f687b3 M add           x15, x15, x13
20156 79083 0x00000694 0x00e78023 M sb            x15, 0(x14)
20157 79088 0x00000698 0xfee44783 M lbu           x15, -17(x8)
20158 79090 0x0000069c 0x00178793 M addi          x15, x1, 1
20159 79096 0x000006a0 0xfef40723 M sb            x8, -18(x15)
20160 79101 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
20161 79103 0x000006a8 0x00300793 M addi          x15, x3, 3
20162 79107 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
20163 79114 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
20164 79119 0x00000630 0xfee44783 M lbu           x15, -17(x8)
20165 79124 0x00000634 0xfd842683 M lw            x13, -51(x8)
20166 79127 0x00000638 0x00271713 M slli          x14, x2, 2
20167 79129 0x0000063c 0x00e68733 M add           x14, x14, x13
20168 79131 0x00000640 0x00f707b3 M add           x15, x15, x14
20169 79136 0x00000644 0x0007c603 M lbu           x12, 12(x15)
20170 79141 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
20171 79144 0x0000064c 0x00279713 M slli          x14, x2, 2
20172 79149 0x00000650 0xfef44783 M lbu           x15, -17(x8)
20173 79151 0x00000654 0x00f707b3 M add           x15, x15, x14
20174 79154 0x00000658 0x00279713 M slli          x14, x2, 2
20175 79159 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
20176 79161 0x00000660 0x00f707b3 M add           x15, x15, x14
20177 79163 0x00000664 0x00078713 M addi          x14, x0, 0
20178 79168 0x00000668 0xfd442783 M lw            x15, -49(x8)
